model_label,row_index,structured_score,structured_dim,baseline_score_100
Claude Sonnet 4,1147,75,boring,84.75099999999999
Claude Sonnet 4,1148,70,boring,69.748
Claude Sonnet 4,1149,70,boring,39.763999999999996
Claude Sonnet 4,1150,80,boring,83.535
Claude Sonnet 4,1151,75,boring,20.048
Claude Sonnet 4,1152,75,boring,76.259
Claude Sonnet 4,1153,75,boring,88.568
Claude Sonnet 4,1154,80,boring,81.345
Claude Sonnet 4,1155,70,boring,78.405
Claude Sonnet 4,1156,70,boring,21.05
Claude Sonnet 4,1157,80,boring,93.29599999999999
Claude Sonnet 4,1158,65,boring,52.708000000000006
Claude Sonnet 4,1159,70,boring,72.092
Claude Sonnet 4,1160,70,boring,38.519999999999996
Claude Sonnet 4,1161,80,boring,86.339
Claude Sonnet 4,1162,75,boring,75.209
Claude Sonnet 4,1163,75,boring,73.35300000000001
Claude Sonnet 4,1164,70,boring,50.303000000000004
Claude Sonnet 4,1165,85,boring,92.22899999999998
Claude Sonnet 4,1166,70,boring,73.457
Claude Sonnet 4,1167,80,boring,67.598
Claude Sonnet 4,1168,70,boring,61.092000000000006
Claude Sonnet 4,1169,70,boring,33.793
Claude Sonnet 4,1170,60,boring,47.665
Claude Sonnet 4,1171,80,boring,76.795
Claude Sonnet 4,1172,60,boring,13.871
Claude Sonnet 4,1173,70,boring,20.384
Claude Sonnet 4,1174,60,boring,46.132999999999996
Claude Sonnet 4,1175,70,boring,69.166
Claude Sonnet 4,1176,70,boring,67.389
Claude Sonnet 4,1177,80,boring,88.29599999999999
Claude Sonnet 4,1178,70,boring,94.256
Claude Sonnet 4,1179,70,boring,59.229
Claude Sonnet 4,1180,70,boring,41.492000000000004
Claude Sonnet 4,1181,75,boring,53.632999999999996
Claude Sonnet 4,1182,85,boring,57.150999999999996
Claude Sonnet 4,1183,70,boring,63.17700000000001
Claude Sonnet 4,1184,70,boring,87.387
Claude Sonnet 4,1185,70,boring,48.094
Claude Sonnet 4,1186,70,boring,61.383
Claude Sonnet 4,1187,75,boring,67.97399999999999
Claude Sonnet 4,1188,85,boring,93.232
Claude Sonnet 4,1189,85,boring,87.442
Claude Sonnet 4,1190,75,boring,69.574
Claude Sonnet 4,1191,65,boring,47.961999999999996
Claude Sonnet 4,1192,75,boring,78.77799999999999
Claude Sonnet 4,1193,85,boring,97.195
Claude Sonnet 4,1194,80,boring,54.781000000000006
Claude Sonnet 4,1195,85,boring,80.46300000000001
Claude Sonnet 4,1196,60,boring,21.667
Claude Sonnet 4,1197,80,boring,84.289
Claude Sonnet 4,1198,80,boring,80.03399999999999
Claude Sonnet 4,1199,70,boring,82.322
Claude Sonnet 4,1200,80,boring,48.361999999999995
Claude Sonnet 4,1201,60,boring,44.720000000000006
Claude Sonnet 4,1202,80,boring,52.162
Claude Sonnet 4,1203,70,boring,92.39599999999999
Claude Sonnet 4,1204,85,boring,82.733
Claude Sonnet 4,1206,60,boring,25.183
Claude Sonnet 4,1205,80,boring,66.377
Claude Sonnet 4,1207,75,boring,73.489
Claude Sonnet 4,1208,80,boring,79.428
Claude Sonnet 4,1209,80,boring,89.61
Claude Sonnet 4,1210,70,boring,54.979
Claude Sonnet 4,1211,75,boring,81.213
Claude Sonnet 4,1212,80,boring,34.595
Claude Sonnet 4,1213,75,boring,52.65
Claude Sonnet 4,1214,80,boring,66.96900000000001
Claude Sonnet 4,1215,80,boring,73.453
Claude Sonnet 4,1216,70,boring,72.12
Claude Sonnet 4,1217,75,boring,32.367
Claude Sonnet 4,1218,70,boring,64.456
Claude Sonnet 4,1219,70,boring,56.552
Claude Sonnet 4,1220,80,boring,65.731
Claude Sonnet 4,1221,70,boring,58.86
Claude Sonnet 4,1222,80,boring,86.15700000000001
Claude Sonnet 4,1223,70,boring,62.903000000000006
Claude Sonnet 4,1224,75,boring,81.072
Claude Sonnet 4,1225,75,boring,69.929
Claude Sonnet 4,1226,70,boring,74.732
Claude Sonnet 4,1227,85,boring,82.243
Claude Sonnet 4,1228,70,boring,53.525999999999996
Claude Sonnet 4,1229,70,boring,76.83200000000001
Claude Sonnet 4,1230,85,boring,92.643
Claude Sonnet 4,1231,65,boring,68.485
Claude Sonnet 4,1232,75,boring,80.184
Claude Sonnet 4,1233,80,boring,78.0
Claude Sonnet 4,1234,85,boring,75.659
Claude Sonnet 4,1235,80,boring,77.85
Claude Sonnet 4,1236,70,boring,46.995
Claude Sonnet 4,1237,70,boring,74.882
Claude Sonnet 4,1238,80,boring,45.964
Claude Sonnet 4,1239,80,boring,91.413
Claude Sonnet 4,1240,75,boring,19.543
Claude Sonnet 4,1241,80,boring,69.472
Claude Sonnet 4,1242,70,boring,72.139
Claude Sonnet 4,1243,70,boring,82.068
Claude Sonnet 4,1244,70,boring,92.279
Claude Sonnet 4,1245,70,boring,44.327
Claude Sonnet 4,1246,70,boring,76.04899999999999
Claude Sonnet 4,1247,70,boring,68.013
Claude Sonnet 4,1248,70,boring,66.203
Claude Sonnet 4,1249,75,boring,86.858
Claude Sonnet 4,1250,75,boring,65.05799999999999
Claude Sonnet 4,1251,80,boring,48.182
Claude Sonnet 4,1252,80,boring,63.793
Claude Sonnet 4,1253,70,boring,71.051
Claude Sonnet 4,1254,80,boring,53.846
Claude Sonnet 4,1255,85,boring,88.408
Claude Sonnet 4,1256,75,boring,74.256
Claude Sonnet 4,1257,70,boring,15.4
Claude Sonnet 4,1258,80,boring,78.23400000000001
Claude Sonnet 4,1259,75,boring,73.663
Claude Sonnet 4,1260,70,boring,20.811
Claude Sonnet 4,1261,80,boring,67.971
Claude Sonnet 4,1262,85,boring,79.715
Claude Sonnet 4,1263,75,boring,74.789
Claude Sonnet 4,1264,75,boring,67.612
Claude Sonnet 4,1265,80,boring,88.75999999999999
Claude Sonnet 4,1266,80,boring,74.209
Claude Sonnet 4,1267,75,boring,62.072
Claude Sonnet 4,1268,80,boring,76.112
Claude Sonnet 4,1269,70,boring,33.231
Claude Sonnet 4,1270,80,boring,73.452
Claude Sonnet 4,1271,75,boring,54.981
Claude Sonnet 4,1272,75,boring,63.952999999999996
Claude Sonnet 4,1273,80,boring,29.546999999999997
Claude Sonnet 4,1274,75,boring,86.194
Claude Sonnet 4,1275,70,boring,71.869
Claude Sonnet 4,1276,80,boring,55.291
Claude Sonnet 4,1277,70,boring,76.596
Claude Sonnet 4,1278,70,boring,63.322
Claude Sonnet 4,1279,85,boring,59.711999999999996
Claude Sonnet 4,1280,75,boring,65.237
Claude Sonnet 4,1281,70,boring,41.589
Claude Sonnet 4,1282,75,boring,62.646
Claude Sonnet 4,1283,80,boring,45.58
Claude Sonnet 4,1284,60,boring,79.584
Claude Sonnet 4,1285,80,boring,57.406
Claude Sonnet 4,1286,60,boring,41.589999999999996
Claude Sonnet 4,1287,80,boring,55.385
Claude Sonnet 4,1288,65,boring,39.985
Claude Sonnet 4,1289,70,boring,50.746
Claude Sonnet 4,1290,30,boring,51.07300000000001
Claude Sonnet 4,1291,80,boring,24.165
Claude Sonnet 4,1292,75,boring,88.57799999999999
Claude Sonnet 4,1293,80,boring,49.473
Claude Sonnet 4,1294,70,boring,87.304
Claude Sonnet 4,1295,70,boring,34.181
Claude Sonnet 4,1296,80,boring,26.517
Claude Sonnet 4,1297,80,boring,78.23
Claude Sonnet 4,1298,70,boring,79.12
Claude Sonnet 4,1299,80,boring,62.907000000000004
Claude Sonnet 4,1300,70,boring,32.913000000000004
Claude Sonnet 4,1301,75,boring,94.105
Claude Sonnet 4,1302,80,boring,72.02600000000001
Claude Sonnet 4,1303,75,boring,76.011
Claude Sonnet 4,1304,75,boring,75.58500000000001
Claude Sonnet 4,1305,70,boring,74.313
Claude Sonnet 4,1306,80,boring,51.436
Claude Sonnet 4,1307,75,boring,74.90899999999999
Claude Sonnet 4,1308,70,boring,45.441
Claude Sonnet 4,1309,75,boring,81.42899999999999
Claude Sonnet 4,1310,70,boring,49.181999999999995
Claude Sonnet 4,1311,70,boring,41.287000000000006
Claude Sonnet 4,1312,80,boring,96.30000000000001
Claude Sonnet 4,1313,70,boring,57.693000000000005
Claude Sonnet 4,1314,60,boring,28.761000000000003
Claude Sonnet 4,1315,80,boring,28.718
Claude Sonnet 4,1316,70,boring,66.704
Claude Sonnet 4,1317,70,boring,63.449
Claude Sonnet 4,1318,70,boring,67.192
Claude Sonnet 4,1319,80,boring,48.605999999999995
Claude Sonnet 4,1320,70,boring,49.717
Claude Sonnet 4,1321,80,boring,79.09
Claude Sonnet 4,1322,75,boring,59.203
Claude Sonnet 4,1323,60,boring,24.759999999999998
Claude Sonnet 4,1324,75,boring,78.367
Claude Sonnet 4,1325,70,boring,40.855
Claude Sonnet 4,1326,80,boring,82.60400000000001
Claude Sonnet 4,1327,80,boring,45.499
Claude Sonnet 4,1328,80,boring,71.50800000000001
Claude Sonnet 4,1329,70,boring,59.715999999999994
Claude Sonnet 4,1330,70,boring,86.88000000000001
Claude Sonnet 4,1331,75,boring,39.306
Claude Sonnet 4,1332,70,boring,62.866
Claude Sonnet 4,1333,70,boring,69.016
Claude Sonnet 4,1334,60,boring,67.17
Claude Sonnet 4,1335,75,boring,31.215000000000003
Claude Sonnet 4,1336,65,boring,48.818
Claude Sonnet 4,1337,70,boring,22.799999999999997
Claude Sonnet 4,1338,80,boring,80.44399999999999
Claude Sonnet 4,1339,70,boring,52.004000000000005
Claude Sonnet 4,1340,70,boring,68.473
Claude Sonnet 4,1341,70,boring,53.155
Claude Sonnet 4,1342,65,boring,27.917
Claude Sonnet 4,1343,80,boring,49.486
Claude Sonnet 4,1344,70,boring,75.765
Claude Sonnet 4,1345,65,boring,50.81699999999999
Claude Sonnet 4,1346,70,boring,73.531
Claude Sonnet 4,1347,80,boring,58.814
Claude Sonnet 4,1348,70,boring,51.603
Claude Sonnet 4,1349,70,boring,76.519
Claude Sonnet 4,1350,70,boring,63.68000000000001
Claude Sonnet 4,1351,80,boring,22.818
Claude Sonnet 4,1352,70,boring,85.248
Claude Sonnet 4,1353,70,boring,16.246000000000002
Claude Sonnet 4,1354,70,boring,12.376000000000001
Claude Sonnet 4,1355,70,boring,37.476
Claude Sonnet 4,1356,85,boring,64.079
Claude Sonnet 4,1357,75,boring,31.682000000000002
Claude Sonnet 4,1358,80,boring,80.516
Claude Sonnet 4,1359,70,boring,33.674
Claude Sonnet 4,1360,70,boring,22.499
Claude Sonnet 4,1361,80,boring,68.97800000000001
Claude Sonnet 4,1362,70,boring,55.529
Claude Sonnet 4,1363,80,boring,92.44999999999999
Claude Sonnet 4,1364,70,boring,54.306
Claude Sonnet 4,1365,60,boring,61.489000000000004
Claude Sonnet 4,1366,70,boring,72.315
Claude Sonnet 4,1367,70,boring,59.018
Claude Sonnet 4,1368,70,boring,54.573
Claude Sonnet 4,1369,70,boring,82.423
Claude Sonnet 4,1370,80,boring,49.852
Claude Sonnet 4,1371,70,boring,41.463
Claude Sonnet 4,1372,80,boring,74.006
Claude Sonnet 4,1373,70,boring,72.813
Claude Sonnet 4,1374,70,boring,30.005000000000003
Claude Sonnet 4,1375,80,boring,66.274
Claude Sonnet 4,1376,80,boring,56.022999999999996
Claude Sonnet 4,1377,75,boring,36.882000000000005
Claude Sonnet 4,1378,75,boring,62.104
Claude Sonnet 4,1379,70,boring,50.422000000000004
Claude Sonnet 4,1380,70,boring,17.048000000000002
Claude Sonnet 4,1381,80,boring,64.657
Claude Sonnet 4,1382,85,boring,78.184
Claude Sonnet 4,1383,75,boring,77.051
Claude Sonnet 4,1384,85,boring,95.46900000000001
Claude Sonnet 4,1385,75,boring,68.35600000000001
Claude Sonnet 4,1386,75,boring,71.06
Claude Sonnet 4,1387,60,boring,33.153999999999996
Claude Sonnet 4,1388,80,boring,45.537
Claude Sonnet 4,1389,60,boring,56.732
Claude Sonnet 4,1390,75,boring,83.698
Claude Sonnet 4,1391,80,boring,78.876
Claude Sonnet 4,1392,80,boring,75.197
Claude Sonnet 4,1393,80,boring,90.451
Claude Sonnet 4,1394,80,boring,50.683
Claude Sonnet 4,1395,65,boring,59.782000000000004
Claude Sonnet 4,1396,80,boring,91.007
Claude Sonnet 4,1397,60,boring,28.86
Claude Sonnet 4,1398,85,boring,36.695
Claude Sonnet 4,1399,80,boring,78.767
Claude Sonnet 4,1400,80,boring,61.004
Claude Sonnet 4,1401,75,boring,71.475
Claude Sonnet 4,1402,80,boring,49.596999999999994
Claude Sonnet 4,1403,80,boring,62.043
Claude Sonnet 4,1404,75,boring,61.598
Claude Sonnet 4,1405,70,boring,25.985999999999997
Claude Sonnet 4,1406,70,boring,61.966
Claude Sonnet 4,1407,70,boring,66.092
Claude Sonnet 4,1408,70,boring,56.939
Claude Sonnet 4,1409,80,boring,60.542
Claude Sonnet 4,1410,70,boring,47.882999999999996
Claude Sonnet 4,1411,70,boring,54.160000000000004
Claude Sonnet 4,1412,70,boring,63.43899999999999
Claude Sonnet 4,1413,70,boring,67.56700000000001
Claude Sonnet 4,1414,75,boring,67.989
Claude Sonnet 4,1415,70,boring,85.51299999999999
Claude Sonnet 4,1416,80,boring,19.426000000000002
Claude Sonnet 4,1417,70,boring,52.294
Claude Sonnet 4,1418,60,boring,56.192
Claude Sonnet 4,1419,70,boring,42.742000000000004
Claude Sonnet 4,1420,75,boring,18.271
Claude Sonnet 4,1421,80,boring,57.41799999999999
Claude Sonnet 4,1422,75,boring,53.11
Claude Sonnet 4,1423,80,boring,89.336
Claude Sonnet 4,1424,70,boring,58.996
Claude Sonnet 4,1425,75,boring,79.731
Claude Sonnet 4,1426,80,boring,82.25
Claude Sonnet 4,1427,70,boring,27.797
Claude Sonnet 4,1428,75,boring,81.68100000000001
Claude Sonnet 4,1429,80,boring,61.483999999999995
Claude Sonnet 4,1430,80,boring,76.57300000000001
Claude Sonnet 4,1431,70,boring,46.038
Claude Sonnet 4,1432,75,boring,69.271
Claude Sonnet 4,1433,70,boring,93.093
Claude Sonnet 4,1434,30,boring,19.85
Claude Sonnet 4,1435,80,boring,68.862
Claude Sonnet 4,1436,70,boring,67.809
Claude Sonnet 4,1437,75,boring,71.396
Claude Sonnet 4,1438,85,boring,90.232
Claude Sonnet 4,1439,70,boring,72.37899999999999
Claude Sonnet 4,1440,80,boring,39.458
Claude Sonnet 4,1441,75,boring,72.863
Claude Sonnet 4,1442,65,boring,40.651
Claude Sonnet 4,1443,80,boring,54.672
Claude Sonnet 4,1444,75,boring,74.369
Claude Sonnet 4,1445,75,boring,27.130000000000003
Claude Sonnet 4,1446,70,boring,35.229
Claude Sonnet 4,1447,70,boring,58.764
Claude Sonnet 4,1448,85,boring,53.749
Claude Sonnet 4,1449,85,boring,96.34
Claude Sonnet 4,1450,80,boring,66.83
Claude Sonnet 4,1451,75,boring,85.67999999999999
Claude Sonnet 4,1452,70,boring,76.64500000000001
Claude Sonnet 4,1453,80,boring,69.233
Claude Sonnet 4,1454,80,boring,16.569
Claude Sonnet 4,1455,70,boring,25.636000000000003
Claude Sonnet 4,1456,75,boring,48.985
Claude Sonnet 4,1457,70,boring,86.73
Claude Sonnet 4,1458,75,boring,80.939
Claude Sonnet 4,1459,70,boring,64.26599999999999
Claude Sonnet 4,1460,70,boring,68.701
Claude Sonnet 4,1461,70,boring,75.089
Claude Sonnet 4,1462,60,boring,74.966
Claude Sonnet 4,1464,70,boring,27.493
Claude Sonnet 4,1463,70,boring,65.484
Claude Sonnet 4,1465,70,boring,70.24600000000001
Claude Sonnet 4,1466,70,boring,53.403
Claude Sonnet 4,1467,70,boring,76.62899999999999
Claude Sonnet 4,1468,40,boring,65.65299999999999
Claude Sonnet 4,1469,70,boring,35.834
Claude Sonnet 4,1470,75,boring,82.766
Claude Sonnet 4,1471,70,boring,68.715
Claude Sonnet 4,1472,75,boring,67.24300000000001
Claude Sonnet 4,1473,70,boring,72.193
Claude Sonnet 4,1474,80,boring,40.64
Claude Sonnet 4,1475,70,boring,28.330000000000002
Claude Sonnet 4,1476,65,boring,53.806000000000004
Claude Sonnet 4,1477,75,boring,71.33200000000001
Claude Sonnet 4,1478,70,boring,60.485
Claude Sonnet 4,1479,60,boring,40.519
Claude Sonnet 4,1480,75,boring,60.43300000000001
Claude Sonnet 4,1481,75,boring,77.959
Claude Sonnet 4,1482,25,boring,55.933
Claude Sonnet 4,1483,70,boring,46.357
Claude Sonnet 4,1484,70,boring,62.125
Claude Sonnet 4,1485,65,boring,65.197
Claude Sonnet 4,1486,80,boring,54.509
Claude Sonnet 4,1487,80,boring,48.243
Claude Sonnet 4,1488,70,boring,20.095
Claude Sonnet 4,1489,75,boring,39.617
Claude Sonnet 4,1490,70,boring,63.292
Claude Sonnet 4,1491,30,boring,35.061
Claude Sonnet 4,1492,80,boring,53.365
Claude Sonnet 4,1493,75,boring,87.559
Claude Sonnet 4,1494,70,boring,27.593
Claude Sonnet 4,1495,60,boring,88.842
Claude Sonnet 4,1496,60,boring,50.934999999999995
Claude Sonnet 4,1497,20,boring,22.105999999999998
Claude Sonnet 4,1498,65,boring,89.414
Claude Sonnet 4,1499,65,boring,73.987
Claude Sonnet 4,1500,75,boring,23.88
Claude Sonnet 4,1501,70,boring,53.522999999999996
Claude Sonnet 4,1502,75,boring,53.231
Claude Sonnet 4,1503,60,boring,42.0
Claude Sonnet 4,1504,75,boring,84.66499999999999
Claude Sonnet 4,1505,80,boring,27.574
Claude Sonnet 4,1506,70,boring,43.224999999999994
Claude Sonnet 4,1507,75,boring,79.206
Claude Sonnet 4,1508,60,boring,73.32499999999999
Claude Sonnet 4,1509,70,boring,69.562
Claude Sonnet 4,1510,65,boring,80.555
Claude Sonnet 4,1511,80,boring,74.22399999999999
Claude Sonnet 4,1512,75,boring,23.794
Claude Sonnet 4,1513,70,boring,42.541000000000004
Claude Sonnet 4,1514,60,boring,51.437999999999995
Claude Sonnet 4,1515,70,boring,25.012
Claude Sonnet 4,1516,75,boring,83.73400000000001
Claude Sonnet 4,1517,70,boring,45.841
Claude Sonnet 4,1518,70,boring,30.938
Claude Sonnet 4,1519,30,boring,37.643
Claude Sonnet 4,1520,15,boring,84.95400000000001
Claude Sonnet 4,1521,70,boring,49.816
Claude Sonnet 4,1522,40,boring,76.6
Claude Sonnet 4,1523,75,boring,91.86099999999999
Claude Sonnet 4,1524,70,boring,77.794
Claude Sonnet 4,1525,30,boring,61.147
Claude Sonnet 4,1526,75,boring,78.147
Claude Sonnet 4,1527,70,boring,59.440999999999995
Claude Sonnet 4,1528,75,boring,47.489999999999995
Claude Sonnet 4,1529,75,boring,70.44500000000001
Claude Sonnet 4,1530,40,boring,55.509
Claude Sonnet 4,1531,65,boring,61.294000000000004
Claude Sonnet 4,1532,70,boring,21.817999999999998
Claude Sonnet 4,1533,60,boring,47.79899999999999
Claude Sonnet 4,1534,75,boring,53.182
Claude Sonnet 4,1535,30,boring,92.515
Claude Sonnet 4,1536,60,boring,53.190999999999995
Claude Sonnet 4,1537,80,boring,71.993
Claude Sonnet 4,1538,70,boring,82.485
Claude Sonnet 4,1539,80,boring,69.805
Claude Sonnet 4,1540,20,boring,50.834
Claude Sonnet 4,1541,70,boring,73.961
Claude Sonnet 4,1542,60,boring,49.229
Claude Sonnet 4,1543,60,boring,69.486
Claude Sonnet 4,1544,60,boring,67.885
Claude Sonnet 4,1545,60,boring,65.352
Claude Sonnet 4,1546,70,boring,14.001999999999999
Claude Sonnet 4,1547,60,boring,60.339999999999996
Claude Sonnet 4,1548,20,boring,63.550000000000004
Claude Sonnet 4,1549,85,boring,67.61999999999999
Claude Sonnet 4,1550,70,boring,62.004000000000005
Claude Sonnet 4,1552,70,boring,49.137
Claude Sonnet 4,1553,65,boring,56.279
Claude Sonnet 4,1554,60,boring,73.501
Claude Sonnet 4,1555,75,boring,72.128
Claude Sonnet 4,1556,20,boring,80.313
Claude Sonnet 4,1557,70,boring,54.016000000000005
Claude Sonnet 4,1558,70,boring,34.446
Claude Sonnet 4,1559,30,boring,37.433
Claude Sonnet 4,1560,75,boring,54.515
Claude Sonnet 4,1561,70,boring,74.686
Claude Sonnet 4,1562,60,boring,56.501000000000005
Claude Sonnet 4,1563,60,boring,68.41300000000001
Claude Sonnet 4,1564,20,boring,44.364999999999995
Claude Sonnet 4,1565,80,boring,72.334
Claude Sonnet 4,1566,70,boring,69.431
Claude Sonnet 4,1568,60,boring,83.53099999999999
Claude Sonnet 4,1567,60,boring,82.374
Claude Sonnet 4,1569,60,boring,78.942
Claude Sonnet 4,1570,40,boring,24.331999999999997
Claude Sonnet 4,1571,75,boring,58.873
Claude Sonnet 4,1572,30,boring,76.02199999999999
Claude Sonnet 4,1573,0,boring,38.458
Claude Sonnet 4,1574,60,boring,25.999
Claude Sonnet 4,1575,70,boring,74.686
Claude Sonnet 4,1576,60,boring,84.685
Claude Sonnet 4,1577,80,boring,62.485
Claude Sonnet 4,1578,75,boring,57.614999999999995
Claude Sonnet 4,1579,60,boring,73.484
Claude Sonnet 4,1580,70,boring,63.964999999999996
Claude Sonnet 4,1581,60,boring,70.727
Claude Sonnet 4,1582,70,boring,48.964
Claude Sonnet 4,1583,65,boring,65.792
Claude Sonnet 4,1584,60,boring,53.602999999999994
Claude Sonnet 4,1585,75,boring,57.226
Claude Sonnet 4,1586,70,boring,26.554000000000002
Claude Sonnet 4,1587,80,boring,42.498
Claude Sonnet 4,1588,65,boring,44.316
Claude Sonnet 4,1589,60,boring,80.852
Claude Sonnet 4,1590,60,boring,45.729
Claude Sonnet 4,1591,60,boring,49.407
Claude Sonnet 4,1592,70,boring,30.07
Claude Sonnet 4,1593,60,boring,24.230999999999998
Claude Sonnet 4,1594,60,boring,54.979
Claude Sonnet 4,1595,70,boring,82.214
Claude Sonnet 4,1596,60,boring,61.278
Claude Sonnet 4,1597,75,boring,62.443999999999996
Claude Sonnet 4,1598,70,boring,60.739000000000004
Claude Sonnet 4,1599,70,boring,42.685
Claude Sonnet 4,1600,40,boring,23.174999999999997
Claude Sonnet 4,1601,70,boring,33.485
Claude Sonnet 4,1602,70,boring,60.335
Claude Sonnet 4,1603,65,boring,87.102
Claude Sonnet 4,1604,60,boring,74.916
Claude Sonnet 4,1605,65,boring,76.145
Claude Sonnet 4,1606,80,boring,75.149
Claude Sonnet 4,1607,65,boring,64.63499999999999
Claude Sonnet 4,1608,60,boring,53.474000000000004
Claude Sonnet 4,1609,70,boring,52.095
Claude Sonnet 4,1610,65,boring,62.836
Claude Sonnet 4,1611,80,boring,68.71000000000001
Claude Sonnet 4,1612,70,boring,53.440000000000005
Claude Sonnet 4,1613,60,boring,73.11099999999999
Claude Sonnet 4,1614,60,boring,51.788999999999994
Claude Sonnet 4,1615,60,boring,28.881999999999998
Claude Sonnet 4,1616,80,boring,64.881
Claude Sonnet 4,1618,70,boring,76.124
Claude Sonnet 4,1617,70,boring,53.152
Claude Sonnet 4,1619,80,boring,88.696
Claude Sonnet 4,1620,60,boring,44.399
Claude Sonnet 4,1621,60,boring,62.975
Claude Sonnet 4,1622,70,boring,44.987
Claude Sonnet 4,1623,70,boring,56.007
Claude Sonnet 4,1624,60,boring,48.693999999999996
Claude Sonnet 4,1625,70,boring,63.394000000000005
Claude Sonnet 4,1626,70,boring,68.94800000000001
Claude Sonnet 4,1627,70,boring,21.741999999999997
Claude Sonnet 4,1628,75,boring,66.664
Claude Sonnet 4,1629,70,boring,52.957
Claude Sonnet 4,1630,70,boring,43.216
Claude Sonnet 4,1631,70,boring,70.894
Claude Sonnet 4,1632,75,boring,78.045
Claude Sonnet 4,1633,75,boring,62.047999999999995
Claude Sonnet 4,1634,70,boring,22.067999999999998
Claude Sonnet 4,1635,75,boring,89.09700000000001
Claude Sonnet 4,1636,75,boring,58.256
Claude Sonnet 4,1637,70,boring,59.184
Claude Sonnet 4,1638,75,boring,71.081
Claude Sonnet 4,1639,75,boring,39.847
Claude Sonnet 4,1640,70,boring,57.016999999999996
Claude Sonnet 4,1641,70,boring,63.136
Claude Sonnet 4,1642,70,boring,64.441
Claude Sonnet 4,1643,70,boring,49.345
Claude Sonnet 4,1644,70,boring,74.649
Claude Sonnet 4,1645,70,boring,63.787000000000006
Claude Sonnet 4,1646,70,boring,44.839
Claude Sonnet 4,1647,70,boring,43.493
Claude Sonnet 4,1648,70,boring,26.887
Claude Sonnet 4,1649,70,boring,39.775999999999996
Claude Sonnet 4,1650,70,boring,62.1
